,nid,flight_id,flt_num,ifps_id,callsign,airline,airline_type,origin,destination,gcdistance,long_short_dist,sobt,sibt,aircraft_type,mtow,wk_tbl_cat,registration,max_seats,pax_assigned_cc,ecac_200,exclude,prev_flight_nid,source,mandatory,aircraft_id
1029,61463,180223513,THY_LTBALSZH05,AA34950641,THY4VY,THY,FSC,LTBA,LSZH,952,D,2014-09-12 17:10:00,2014-09-12 20:10:00,A320,74,M,TCJPP,133,144,both,0,53131.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN133
1030,61464,180223514,THY_LTBALEBL03,AA34950643,THY1851,THY,FSC,LTBA,LEBL,1206,D,2014-09-12 17:10:00,2014-09-12 20:55:00,A320,74,M,TCJPD,133,106,both,0,52939.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN157
1031,61556,180223607,THY_LTFJLTAC09,AA34942009,THY8DG,THY,FSC,LTFJ,LTAC,175,D,2014-09-12 17:15:00,2014-09-12 17:51:00,B738,75,M,TCJFD,151,158,both,0,54306.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN201
1032,61607,180223658,THY_LTBALTAI11,AA34950717,THY1VP,THY,FSC,LTBA,LTAI,262,D,2014-09-12 17:15:00,2014-09-12 18:07:00,A321,87,M,TCJRY,168,168,both,0,48373.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN239
1033,61608,180223659,THY_LKPRLTBA02,AA34950719,THY1GV,THY,FSC,LKPR,LTBA,820,D,2014-09-12 17:15:00,2014-09-12 19:50:00,A320,74,M,TCJPO,133,153,both,0,54826.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN219
1034,61609,180223660,THY_LTBAOKBK03,AA34950718,THY772,THY,FSC,LTBA,OKBK,1173,D,2014-09-12 17:15:00,2014-09-12 20:45:00,A321,87,M,TCJMI,168,157,dep,0,50938.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN232
1035,61766,180223817,THY_LTBAOMAA01,AA34950807,THY868,THY,FSC,LTBA,OMAA,1631,I,2014-09-12 17:20:00,2014-09-12 21:45:00,A321,87,M,TCJSK,168,162,dep,0,52945.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN046
1036,61767,180223818,THY_LIPZLTBA03,AA34950808,THY91F,THY,FSC,LIPZ,LTBA,769,D,2014-09-12 17:20:00,2014-09-12 19:45:00,A321,87,M,TCJSA,168,173,both,0,55119.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN097
1037,61768,180223819,THY_LTACLTBA18,AA34950806,THY2165,THY,FSC,LTAC,LTBA,198,D,2014-09-12 17:20:00,2014-09-12 18:25:00,B738,75,M,TCJFZ,151,147,both,0,54205.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN096
1038,61769,180223820,THY_EDDLLTFJ02,AA34950810,THY1532,THY,FSC,EDDL,LTFJ,1121,D,2014-09-12 17:20:00,2014-09-12 20:35:00,B738,75,M,TCJFY,151,176,both,0,53561.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN140
1039,61770,180223821,THY_LTBAOPRN01,AA34950811,THY710,THY,FSC,LTBA,OPRN,2140,I,2014-09-12 17:20:00,2014-09-12 22:50:00,A332,230,H,TCJIM,224,217,dep,0,46981.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN054
1040,61771,180223822,THY_LTBAOEJN03,AA34950804,THY94,THY,FSC,LTBA,OEJN,1273,D,2014-09-12 17:20:00,2014-09-12 21:15:00,A320,74,M,TCJPI,133,142,dep,0,53266.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN106
1041,61772,180223823,THY_LTBALTCG06,AA34950809,THY2XR,THY,FSC,LTBA,LTCG,497,D,2014-09-12 17:20:00,2014-09-12 18:33:00,A320,74,M,TCJPV,133,131,both,0,57370.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN209
1042,61891,180223943,THY_UUWWLTBA04,AA34950869,THY4WZ,THY,FSC,UUWW,LTBA,940,D,2014-09-12 17:25:00,2014-09-12 20:21:00,A321,87,M,TCJSF,168,179,arr,0,54679.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN060
1043,61892,180223944,THY_LTBAEGLL04,AA34950892,THY1987,THY,FSC,LTBA,EGLL,1359,D,2014-09-12 17:25:00,2014-09-12 21:30:00,A321,87,M,TCJRH,168,185,both,0,52946.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN175
1044,62043,180224099,THY_LTBJLTFJ06,AA34950979,THY28X,THY,FSC,LTBJ,LTFJ,186,D,2014-09-12 17:30:00,2014-09-12 18:24:00,B738,75,M,TCJHA,151,170,both,0,58612.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN178
1045,62045,180224101,THY_LTBAOPKC01,AA34950991,THY708,THY,FSC,LTBA,OPKC,2139,I,2014-09-12 17:30:00,2014-09-12 22:55:00,B738,75,M,TCJVF,151,151,dep,0,53260.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN087
1046,62147,180224205,THY_LTBAOBBI01,AA34951095,THY778,THY,FSC,LTBA,OBBI,1397,D,2014-09-12 17:35:00,2014-09-12 21:30:00,A321,87,M,TCJRS,168,162,dep,0,52802.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN044
1047,62148,180224206,THY_LTBALTAR03,AA34951094,THY8HS,THY,FSC,LTBA,LTAR,377,D,2014-09-12 17:35:00,2014-09-12 18:34:00,B738,75,M,TCJGL,151,128,dep,0,55224.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN062
1048,62166,180224224,THY_LTCGLTBA06,AA34950980,THY73X,THY,FSC,LTCG,LTBA,497,D,2014-09-12 17:37:00,2014-09-12 19:04:00,B738,75,M,TCJFN,151,174,both,0,57999.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN179
1049,62282,180224340,THY_LTBALIMC05,AA34951186,THY3SE,THY,FSC,LTBA,LIMC,919,D,2014-09-12 17:40:00,2014-09-12 20:45:00,A320,74,M,TCJPS,133,115,both,0,57369.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN015
1050,62283,180224341,THY_LTBALTFH03,AA34951209,THY5CD,THY,FSC,LTBA,LTFH,351,D,2014-09-12 17:40:00,2014-09-12 18:42:00,A320,74,M,TCJPL,133,144,dep,0,57564.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN122
1051,62284,180224342,THY_LTBAUAAA01,AA34951211,THY350,THY,FSC,LTBA,UAAA,2123,I,2014-09-12 17:40:00,2014-09-12 23:00:00,B738,75,M,TCJVD,151,157,dep,0,52249.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN125
1052,62291,180224349,THY_LTANLTFJ02,AA34952616,THY7PA,THY,FSC,LTAN,LTFJ,231,D,2014-09-12 17:40:00,2014-09-12 18:31:00,B737,66,M,TCSAO,119,123,arr,0,59034.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN169
1053,62295,180224357,THY_LTCJLTAC02,AA34955605,THY65X,THY,FSC,LTCJ,LTAC,401,D,2014-09-12 17:40:00,2014-09-12 18:58:00,B737,66,M,TCSAL,119,110,arr,0,58449.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN162
1054,62298,180224360,THY_LGTSLTBA02,AA34951407,THY1894,THY,FSC,LGTS,LTBA,267,D,2014-09-12 17:50:00,2014-09-12 19:10:00,A319,67,M,TCJLP,110,109,both,0,58478.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN235
1055,62411,180224474,THY_LTBAOJAI02,AA34951292,THY812,THY,FSC,LTBA,OJAI,655,D,2014-09-12 17:45:00,2014-09-12 20:45:00,A321,87,M,TCJRO,168,162,dep,0,54705.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN055
1056,62412,180224475,THY_LOWWLTBA04,AA34951303,THY8JC,THY,FSC,LOWW,LTBA,676,D,2014-09-12 17:45:00,2014-09-12 20:00:00,A321,87,M,TCJSL,168,173,both,0,55917.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN090
1057,62429,180224493,THY_LTBAVNKT01,AA34954123,THY726,THY,FSC,LTBA,VNKT,2866,I,2014-09-12 17:45:00,2014-09-13 00:30:00,A332,230,H,TCJIR,224,218,dep,0,52962.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN035
1058,62546,180224610,THY_LTBALTFE08,AA34951402,THY3VL,THY,FSC,LTBA,LTFE,230,D,2014-09-12 17:50:00,2014-09-12 18:39:00,B738,75,M,TCJGF,151,145,both,0,57368.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN148
1059,62547,180224611,THY_LTBAOIIE04,AA34951404,THY2LC,THY,FSC,LTBA,OIIE,1103,D,2014-09-12 17:50:00,2014-09-12 20:14:00,A321,87,M,TCJMJ,168,175,dep,0,48376.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN065
1060,62548,180224612,THY_LTBALTAU06,AA34951406,THY1YM,THY,FSC,LTBA,LTAU,335,D,2014-09-12 17:50:00,2014-09-12 18:46:00,A321,87,M,TCJRB,168,139,dep,0,53267.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN111
1061,62549,180224613,THY_LTBALTCC03,AA34951409,THY9HD,THY,FSC,LTBA,LTCC,560,D,2014-09-12 17:50:00,2014-09-12 19:09:00,A319,67,M,TCJUA,110,98,dep,0,58317.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN149
1062,62550,180224614,THY_LTBALTFG02,AA34951427,THY2596,THY,FSC,LTBA,LTFG,325,D,2014-09-12 17:50:00,2014-09-12 19:10:00,A320,74,M,TCJPN,133,140,dep,0,54519.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN091
1063,62574,180224639,THY_LTAILTBA14,AA34951405,THY1UX,THY,FSC,LTAI,LTBA,262,D,2014-09-12 17:51:00,2014-09-12 18:54:00,A320,74,M,TCJLL,133,121,both,0,58907.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN193
1064,62678,180224743,THY_LTBAUBBB04,AA34951489,THY336,THY,FSC,LTBA,UBBB,965,D,2014-09-12 17:55:00,2014-09-12 20:50:00,A332,230,H,TCJIN,224,206,dep,0,53862.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN092
1065,62686,180224752,THY_LTBJLTBA15,AA34951607,THY2KL,THY,FSC,LTBJ,LTBA,179,D,2014-09-12 17:55:00,2014-09-12 18:59:00,A333,231,H,TCJNR,231,202,both,0,59288.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN156
1066,62836,180224902,THY_LTBAHSSS01,AA34951603,THY680,THY,FSC,LTBA,HSSS,1538,I,2014-09-12 18:00:00,2014-09-12 22:10:00,B738,75,M,TCJHS,151,151,dep,0,55466.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN071
1067,62837,180224903,THY_LTACLTBA19,AA34951605,THY9DY,THY,FSC,LTAC,LTBA,198,D,2014-09-12 18:00:00,2014-09-12 18:49:00,A343,269,H,TCJIH,220,205,both,0,59281.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN171
1068,62838,180224904,THY_LTBAESSA03,AA34951609,THY2EF,THY,FSC,LTBA,ESSA,1194,D,2014-09-12 18:00:00,2014-09-12 21:30:00,A321,87,M,TCJRI,168,174,both,0,59286.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN211
1069,62844,180224910,THY_LTFJLTAC10,AA34952617,THY6RN,THY,FSC,LTFJ,LTAC,175,D,2014-09-12 18:00:00,2014-09-12 18:35:00,B738,75,M,TCSAU,151,162,both,0,59736.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN170
1070,62932,180224998,THY_LTFELTFJ05,AA34941641,THY6PW,THY,FSC,LTFE,LTFJ,232,D,2014-09-12 18:05:00,2014-09-12 19:04:00,B737,66,M,TCSAP,119,115,both,0,58274.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN182
1071,62967,180225033,THY_LTBAOEDF01,AA34951684,THY150,THY,FSC,LTBA,OEDF,1358,D,2014-09-12 18:05:00,2014-09-12 21:55:00,A320,74,M,TCJUK,133,145,dep,0,57121.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN189
1072,62968,180225034,THY_LTBAOIMM01,AA34951686,THY7JG,THY,FSC,LTBA,OIMM,1468,D,2014-09-12 18:05:00,2014-09-12 21:17:00,A321,87,M,TCJRT,168,151,dep,0,54820.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN059
1073,62969,180225035,THY_LTBSLTBA06,AA34951687,THY2569,THY,FSC,LTBS,LTBA,256,D,2014-09-12 18:05:00,2014-09-12 19:25:00,B738,75,M,TCJGA,151,151,both,0,59289.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN102
1074,63070,180225138,THY_LTBAOEMA02,AA34951777,THY5064,THY,FSC,LTBA,OEMA,1237,D,2014-09-12 18:10:00,2014-09-12 21:30:00,B738,75,M,TCJGJ,151,135,dep,0,59048.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN049
1075,63071,180225139,THY_LTBAUTAA02,AA34951779,THY322,THY,FSC,LTBA,UTAA,1376,D,2014-09-12 18:10:00,2014-09-12 21:45:00,A321,87,M,TCJML,168,150,dep,0,58751.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN074
1076,63072,180225140,THY_LTBAOISS01,AA34951794,THY2DM,THY,FSC,LTBA,OISS,1348,D,2014-09-12 18:10:00,2014-09-12 21:13:00,B738,75,M,TCJHL,151,149,dep,0,60049.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN250
1077,63073,180225141,THY_UKBBLTBA02,AA34951887,THY4VQ,THY,FSC,UKBB,LTBA,570,D,2014-09-12 18:15:00,2014-09-12 20:22:00,A321,87,M,TCJSD,168,174,both,0,58000.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN114
1078,63085,180225156,THY_LTBAOTHH02,AA34954469,THY780,THY,FSC,LTBA,OTHH,1478,D,2014-09-12 18:10:00,2014-09-12 22:15:00,A321,87,M,TCJMM,168,164,dep,0,50594.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN061
1079,63209,180225280,THY_LTFJLTFE07,AA34951890,THY6BT,THY,FSC,LTFJ,LTFE,232,D,2014-09-12 18:15:00,2014-09-12 19:13:00,B738,75,M,TCJFH,151,141,both,0,57102.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN153
1080,63210,180225281,THY_LTBAUCFM03,AA34951893,THY348,THY,FSC,LTBA,UCFM,2018,I,2014-09-12 18:15:00,2014-09-12 23:25:00,B738,75,M,TCJVE,151,172,dep,0,54017.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN095
1081,63211,180225282,THY_LHBPLTBA03,AA34951895,THY5QG,THY,FSC,LHBP,LTBA,565,D,2014-09-12 18:15:00,2014-09-12 20:15:00,A319,67,M,TCJLN,110,116,both,0,57863.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN202
1082,63212,180225283,THY_LTBALTAJ06,AA34951894,THY1WK,THY,FSC,LTBA,LTAJ,471,D,2014-09-12 18:15:00,2014-09-12 19:27:00,A319,67,M,TCJUB,110,109,dep,0,57106.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN197
1083,63216,180225287,THY_LTFJLTBS05,AA34952723,THY4ZH,THY,FSC,LTFJ,LTBS,253,D,2014-09-12 18:15:00,2014-09-12 19:04:00,B738,75,M,TCJFC,151,163,both,0,55898.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN217
1084,63228,180225299,THY_LTBALLBG05,AA34954949,THY3JZ,THY,FSC,LTBA,LLBG,613,D,2014-09-12 18:15:00,2014-09-12 19:58:00,A319,67,M,TCJLO,110,109,dep,0,58318.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN131
1085,63229,180225300,THY_LTFJLTBJ06,AA34955604,THY4CW,THY,FSC,LTFJ,LTBJ,186,D,2014-09-12 18:15:00,2014-09-12 19:06:00,B738,75,M,TCJFL,151,165,both,0,54667.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN185
1086,63347,180225419,THY_LTBALTBZ01,AA34951994,THY41B,THY,FSC,LTBA,LTBZ,127,D,2014-09-12 18:20:00,2014-09-12 18:49:00,A319,67,M,TCJUD,110,114,dep,0,57563.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN134
1087,63348,180225420,THY_LTBALTAN03,AA34951995,THY2038,THY,FSC,LTBA,LTAN,250,D,2014-09-12 18:20:00,2014-09-12 19:40:00,A319,67,M,TCJLU,110,105,dep,0,57107.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN080
1088,63349,180225421,THY_LDZALTBA02,AA34951996,THY1HM,THY,FSC,LDZA,LTBA,625,D,2014-09-12 18:20:00,2014-09-12 20:34:00,A320,74,M,TCJPG,133,134,both,0,58001.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN229
1089,63350,180225422,THY_LYBELTBA02,AA34952001,THY5DW,THY,FSC,LYBE,LTBA,440,D,2014-09-12 18:20:00,2014-09-12 20:10:00,A320,74,M,TCJBI,133,152,both,0,58477.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN073
1090,63353,180225425,THY_LTAFLTAC04,AA34952612,THY51E,THY,FSC,LTAF,LTAC,217,D,2014-09-12 18:20:00,2014-09-12 18:59:00,B738,75,M,TCSBS,151,175,both,0,60628.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN181
1091,63354,180225426,THY_LTCELTAC02,AA34952619,THY7075,THY,FSC,LTCE,LTAC,376,D,2014-09-12 18:20:00,2014-09-12 19:50:00,B738,75,M,TCSBF,151,155,arr,0,60343.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN161
1092,63371,180225445,THY_LLBGLTBA05,AA34956091,THY2DS,THY,FSC,LLBG,LTBA,613,D,2014-09-12 18:20:00,2014-09-12 20:13:00,B738,75,M,TCJGH,151,141,arr,0,57710.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN083
1093,63469,180225543,THY_LTFHLTAC02,AA34952618,THY1WF,THY,FSC,LTFH,LTAC,176,D,2014-09-12 18:25:00,2014-09-12 18:57:00,B737,66,M,TCSAZ,119,126,arr,0,61155.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN173
1094,63470,180225544,THY_LTAJLTAC02,AA34952622,THY7GL,THY,FSC,LTAJ,LTAC,285,D,2014-09-12 18:25:00,2014-09-12 19:12:00,B738,75,M,TCSAK,151,142,arr,0,60630.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN160
1095,63471,180225545,THY_LTCCLTAC04,AA34952627,THY9WT,THY,FSC,LTCC,LTAC,362,D,2014-09-12 18:25:00,2014-09-12 19:33:00,B737,66,M,TCSAF,119,113,arr,0,60370.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN166
1096,63472,180225546,THY_LTCGLTAC04,AA34952628,THY97B,THY,FSC,LTCG,LTAC,314,D,2014-09-12 18:25:00,2014-09-12 19:15:00,B737,66,M,TCSBB,119,101,both,0,60344.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN240
1097,63473,180225547,THY_LTCELTFJ02,AA34952657,THY3DX,THY,FSC,LTCE,LTFJ,545,D,2014-09-12 18:25:00,2014-09-12 19:56:00,B738,75,M,TCSBI,151,155,arr,0,59552.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN230
1098,63490,180225566,THY_LQSALTBA03,AA34950762,THY37A,THY,FSC,LQSA,LTBA,495,D,2014-09-12 18:35:00,2014-09-12 20:30:00,B738,75,M,TCJFT,151,138,arr,0,58752.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN126
1099,63625,180225702,THY_LTFJLTBJ07,AA34952178,THY9RE,THY,FSC,LTFJ,LTBJ,186,D,2014-09-12 18:30:00,2014-09-12 19:19:00,B738,75,M,TCJGG,151,110,both,0,54332.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN196
1100,63626,180225703,THY_LTBALTAC18,AA34952276,THY6JM,THY,FSC,LTBA,LTAC,198,D,2014-09-12 18:30:00,2014-09-12 19:08:00,B738,75,M,TCJGP,151,151,both,0,59279.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN223
1101,63627,180225704,THY_LTAILTAC07,AA34952629,THY23C,THY,FSC,LTAI,LTAC,220,D,2014-09-12 18:30:00,2014-09-12 19:07:00,B738,75,M,TCSAJ,151,167,both,0,60781.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN215
1102,63628,180225705,THY_LTFELTAC02,AA34952647,THY1QC,THY,FSC,LTFE,LTAC,303,D,2014-09-12 18:30:00,2014-09-12 19:22:00,B738,75,M,TCSAV,151,157,both,0,60483.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN216
1103,63629,180225706,THY_LTFJUGTB01,AA34952653,THY5AZ,THY,FSC,LTFJ,UGTB,707,D,2014-09-12 18:30:00,2014-09-12 20:06:00,B738,75,M,TCJFF,151,146,both,0,55762.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN238
1104,63630,180225707,THY_LTBJLTAC07,AA34952651,THY7013,THY,FSC,LTBJ,LTAC,294,D,2014-09-12 18:30:00,2014-09-12 19:45:00,B738,75,M,TCSBR,151,131,both,0,60482.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN225
1105,63631,180225708,THY_LTACLTBJ07,AA34952725,THY48C,THY,FSC,LTAC,LTBJ,294,D,2014-09-12 18:30:00,2014-09-12 19:28:00,B737,66,M,TCSAD,119,114,both,0,61295.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN190
1106,63632,180225709,THY_LTBULTAC02,AA34952727,THY7183,THY,FSC,LTBU,LTAC,239,D,2014-09-12 18:30:00,2014-09-12 19:30:00,B738,75,M,TCSAI,151,157,arr,0,60939.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN218
1107,63749,180225827,THY_LTBALTBJ14,AA34951604,THY3PC,THY,FSC,LTBA,LTBJ,179,D,2014-09-12 18:35:00,2014-09-12 19:15:00,B738,75,M,TCJGZ,151,154,both,0,59905.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN107
1108,63864,180225943,THY_BKPRLTBA02,AA34952275,THY8YK,THY,FSC,BKPR,LTBA,362,D,2014-09-12 18:40:00,2014-09-12 20:26:00,B737,66,M,TCJKK,119,131,both,0,59589.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN198
1109,63865,180225944,THY_LATILTBA02,AA34952365,THY4SN,THY,FSC,LATI,LTBA,412,D,2014-09-12 18:40:00,2014-09-12 20:27:00,A319,67,M,TCJLS,110,109,both,0,59451.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN243
1110,63874,180225954,THY_VRMMLTBA01,AA34954337,THY731,THY,FSC,VRMM,LTBA,3266,I,2014-09-12 18:40:00,2014-09-13 02:35:00,A333,231,H,TCJNK,231,242,arr,0,34600.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN043
1111,63883,180225963,THY_LWSKLTBA02,AA34951764,THY9YV,THY,FSC,LWSK,LTBA,329,D,2014-09-12 18:45:00,2014-09-12 20:22:00,A319,67,M,TCJLT,110,118,both,0,60032.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN210
1112,64011,180226091,THY_LTBALTBS06,AA34952498,THY69K,THY,FSC,LTBA,LTBS,256,D,2014-09-12 18:45:00,2014-09-12 19:40:00,A320,74,M,TCJUI,133,146,both,0,59904.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN041
1113,64013,180226093,THY_LBSFLTBA02,AA34952499,THY4LT,THY,FSC,LBSF,LTBA,263,D,2014-09-12 18:45:00,2014-09-12 20:10:00,B738,75,M,TCJGI,151,148,both,0,60385.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN221
1114,64015,180226095,THY_LTFJLTAC11,AA34952646,THY7MH,THY,FSC,LTFJ,LTAC,175,D,2014-09-12 18:45:00,2014-09-12 19:21:00,B738,75,M,TCJFE,151,179,both,0,60342.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN241
1115,64037,180226118,THY_LTFJLTAI05,AA34956766,THY4AL,THY,FSC,LTFJ,LTAI,250,D,2014-09-12 18:45:00,2014-09-12 19:28:00,B738,75,M,TCJFM,151,155,both,0,57071.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN027
1116,64041,180226122,THY_LGAVLTBA03,AA34952583,THY5MA,THY,FSC,LGAV,LTBA,291,D,2014-09-12 18:50:00,2014-09-12 20:17:00,A321,87,M,TCJRP,168,180,both,0,59903.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN103
1117,64143,180226224,THY_LROPLTBA03,AA34952584,THY5LF,THY,FSC,LROP,LTBA,247,D,2014-09-12 18:50:00,2014-09-12 20:16:00,B738,75,M,TCJGB,151,164,both,0,60034.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN115
1118,64262,180226346,THY_HECALTBA03,AA34952068,THY27V,THY,FSC,HECA,LTBA,665,D,2014-09-12 18:55:00,2014-09-12 20:41:00,A320,74,M,TCJPH,133,141,arr,0,57691.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN130
1119,64267,180226351,THY_LTFELTFJ06,AA34952661,THY2949,THY,FSC,LTFE,LTFJ,232,D,2014-09-12 18:55:00,2014-09-12 20:10:00,B738,75,M,TCJFG_1,151,150,both,0,60509.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN244
