,0,1,2
9091,LTFH,LTBA,EDDW
9092,LTFH,LTBA,LFML
9093,LTFH,LTBA,EVRA
9094,LTFH,LTBA,EDDG
9095,LTFH,LTBA,LIRN
9096,LTFH,LTBA,LPPT
9097,LTFH,LTBA,EDDP
9098,LTFH,LTBA,EHRD
9099,LTFH,LTBA,OEMA
9100,LTFH,LTBA,UCFO
9101,LTFH,LTBA,OMAA
9102,LTFH,LTBA,OPRN
9103,LTFH,LTBA,OPKC
9104,LTFH,LTBA,OBBI
9105,LTFH,LTBA,UAAA
9106,LTFH,LTBA,VNKT
9107,LTFH,LTBA,HSSS
9108,LTFH,LTBA,OEDF
9109,LTFH,LTBA,OIMM
9110,LTFH,LTBA,OISS
9111,LTFH,LTBA,LTBZ
9112,LTFH,LTBA,UWKD
9113,LTFH,LTBA,UBBN
9114,LTFH,LTBA,HESH
9115,LTFH,LTAC,LTBA
9116,LTFH,LTAC,LTFJ
9117,LTFH,LTAC,LTBJ
9118,LTFH,LTAC,LTCC
9119,LTFH,LTAC,LTCE
9120,LTFH,LTAC,LTCG
9121,LTFH,LTAC,LTFE
9122,LTFH,LTAC,LTAI
9123,LTFH,LTAC,LTAF
9124,LTFH,LTAC,LTCI
9125,LTFH,LTAC,LTCP
9126,LTFH,LTAC,LTBS
9127,LTFH,LTAC,LTBH
9128,LTFH,LTAC,LTCD
9129,LTFH,LTAC,LTAJ
9130,LTFH,LTAC,LTFG
9131,LTFH,LTAC,UUWW
9132,LTFH,LTAC,LTCO
9133,LTFH,LTAC,LTCT
9134,LTFH,LTAC,LTCV
9135,LTFH,LTAC,LTCA
9136,LTFH,LTAC,LTAT
9137,LTFH,LTAC,LTDA
9138,LTFH,LTAC,LTCN
9139,LTFH,LTFJ,EDDM
9140,LTFH,LTFJ,LTAC
9141,LTFH,LTFJ,LTAF
9142,LTFH,LTFJ,LTCG
9143,LTFH,LTFJ,LFPG
9144,LTFH,LTFJ,LTAI
9145,LTFH,LTFJ,LTBJ
9146,LTFH,LTFJ,EDDF
9147,LTFH,LTFJ,LTCR
9148,LTFH,LTFJ,EBBR
9149,LTFH,LTFJ,LTCF
9150,LTFH,LTFJ,EDDL
9151,LTFH,LTFJ,LIMC
9152,LTFH,LTFJ,LTAR
9153,LTFH,LTFJ,EDDT
9154,LTFH,LTFJ,OIIE
9155,LTFH,LTFJ,OKBK
9156,LTFH,LTFJ,URWA
9157,LOWW,LTBA,OMDB
9158,LOWW,LTBA,UBBB
9159,LOWW,LTBA,OJAI
9160,LOWW,LTBA,OTHH
9161,LOWW,LTBA,ZGGG
9162,LOWW,LTBA,WSSS
9163,LOWW,LTBA,VTBS
9164,LOWW,LTBA,RKSI
9165,LOWW,LTBA,UCFM
9166,LOWW,LTBA,RJBB
9167,LOWW,LTBA,FAOR
9168,LOWW,LTBA,OEJN
9169,LOWW,LTBA,LLBG
9170,LOWW,LTBA,RJAA
9171,LOWW,LTBA,OKBK
9172,LOWW,LTBA,OIIE
9173,LOWW,LTBA,OERK
9174,LOWW,LTBA,WMKK
9175,LOWW,LTBA,LTAJ
9176,LOWW,LTBA,HEGN
9177,LOWW,LTBA,OLBA
9178,LOWW,LTBA,UTAA
9179,LOWW,LTBA,EDDF
9180,LOWW,LTBA,LTCG
9181,LOWW,LTBA,LTFH
9182,LOWW,LTBA,LTCJ
9183,LOWW,LTBA,LTAC
9184,LOWW,LTBA,LTAF
9185,LOWW,LTBA,LTAN
9186,LOWW,LTBA,LTFE
9187,LOWW,LTBA,LTAI
9188,LOWW,LTBA,LTAT
9189,LOWW,LTBA,LTBS
9190,LOWW,LTBA,LTAY
9191,LOWW,LTBA,LTCA
9192,LOWW,LTBA,HECA
9193,LOWW,LTBA,LTAU
9194,LOWW,LTBA,LTBJ
9195,LOWW,LTBA,UGTB
9196,LOWW,LTBA,LQSA
9197,LOWW,LTBA,LTCC
9198,LOWW,LTBA,LTCE
9199,LOWW,LTBA,LYBE
9200,LOWW,LTBA,LHBP
9201,LOWW,LTBA,KJFK
9202,LOWW,LTBA,LBSF
9203,LOWW,LTBA,LATI
9204,LOWW,LTBA,BKPR
9205,LOWW,LTBA,LFPG
9206,LOWW,LTBA,EDDK
9207,LOWW,LTBA,LWSK
9208,LOWW,LTBA,LGAV
9209,LOWW,LTBA,UKOO
9210,LOWW,LTBA,EDDM
9211,LOWW,LTBA,LROP
9212,LOWW,LTBA,LEMD
9213,LOWW,LTBA,EDDV
9214,LOWW,LTBA,EBBR
9215,LOWW,LTBA,UKBB
9216,LOWW,LTBA,VHHH
9217,LOWW,LTBA,LGTS
9218,LOWW,LTBA,LIMC
9219,LOWW,LTBA,EGCC
9220,LOWW,LTBA,LIPZ
9221,LOWW,LTBA,LSGG
9222,LOWW,LTBA,EKCH
9223,LOWW,LTBA,LIRF
9224,LOWW,LTBA,EHAM
9225,LOWW,LTBA,EDDS
9226,LOWW,LTBA,EDDL
9227,LOWW,LTBA,EGPH
9228,LOWW,LTBA,EGLL
9229,LOWW,LTBA,EDDT
9230,LOWW,LTBA,UUWW
9231,LOWW,LTBA,LSZH
9232,LOWW,LTBA,EDDH
9233,LOWW,LTBA,LFMN
9234,LOWW,LTBA,ENGM
9235,LOWW,LTBA,EDDN
9236,LOWW,LTBA,LIPE
9237,LOWW,LTBA,LEBL
9238,LOWW,LTBA,LFLL
9239,LOWW,LTBA,ESGG
9240,LOWW,LTBA,LDZA
9241,LOWW,LTBA,LKPR
9242,LOWW,LTBA,LTCS
9243,LOWW,LTBA,LTDA
9244,LOWW,LTBA,LIMJ
9245,LOWW,LTBA,LEVC
9246,LOWW,LTBA,ULLI
9247,LOWW,LTBA,LFBO
9248,LOWW,LTBA,EKBI
9249,LOWW,LTBA,EDDW
9250,LOWW,LTBA,LFML
9251,LOWW,LTBA,EVRA
9252,LOWW,LTBA,EDDG
9253,LOWW,LTBA,LIRN
9254,LOWW,LTBA,LPPT
9255,LOWW,LTBA,EDDP
9256,LOWW,LTBA,EHRD
9257,LOWW,LTBA,LOWS
9258,LOWW,LTBA,EPWA
9259,LOWW,LTBA,LJLJ
9260,LOWW,LTBA,LTFC
9261,LOWW,LTBA,DAOO
9262,LOWW,LTBA,LTAL
9263,LOWW,LTBA,LYPG
9264,LOWW,LTBA,KLAX
9265,LOWW,LTBA,LIMF
9266,LOWW,LTBA,LTCF
9267,LOWW,LTBA,LTCV
9268,LOWW,LTBA,DGAA
9269,LOWW,LTBA,DBBB
9270,LOWW,LTBA,LTCR
9271,LOWW,LTBA,OEMA
9272,LOWW,LTBA,LTCK
9273,LOWW,LTBA,DNMM
9274,LOWW,LTBA,FKYS
9275,LOWW,LTBA,HTKJ
9276,LOWW,LTBA,HKJK
9277,LOWW,LTBA,VGHS
9278,LOWW,LTBA,HRYR
9279,LOWW,LTBA,UACC
9280,LOWW,LTBA,HTDA
9281,LOWW,LTBA,VABB
9282,LOWW,LTBA,HAAB
9283,LOWW,LTBA,OOMS
9284,LOWW,LTBA,VIDP
9285,LOWW,LTBA,UNNT
9286,LOWW,LTBA,UCFO
9287,LOWW,LTBA,OMAA
9288,LOWW,LTBA,OPRN
9289,LOWW,LTBA,OPKC
9290,LOWW,LTBA,UTTT
9291,LOWW,LTBA,USSS
9292,LOWW,LTBA,ORSU
9293,LOWW,LTBA,ORER
9294,LOWW,LTBA,OITT
9295,LOWW,LTBA,UWUU
9296,LOWW,LTBA,URSS
9297,LOWW,LTBA,ZBAA
9298,LOWW,LTBA,URRR
9299,LOWW,LTBA,HEBA
9300,LOWW,LTBA,GQNN
9301,LOWW,LTBA,UBBN
9302,LOWW,LTBA,ZSPD
9303,LOWW,LTFJ,LTAC
9304,LOWW,LTFJ,LTAF
9305,LOWW,LTFJ,LTAI
9306,LOWW,LTFJ,LTFE
9307,LOWW,LTFJ,LTBS
9308,LOWW,LTFJ,LTBJ
9309,LOWW,LTFJ,UGTB
9310,LOWW,LTFJ,OIIE
9311,LOWW,LTFJ,OKBK
9312,OYAA,LTBA,OEJN
9313,OYAA,LTBA,OKBK
9314,OYAA,LTBA,OIIE
9315,OYAA,LTBA,LTAJ
9316,OYAA,LTBA,EDDF
9317,OYAA,LTBA,LTAC
9318,OYAA,LTBA,LTAF
9319,OYAA,LTBA,LTAN
9320,OYAA,LTBA,LTFE
9321,OYAA,LTBA,LTAI
9322,OYAA,LTBA,LTBS
9323,OYAA,LTBA,LTAU
9324,OYAA,LTBA,LTBJ
9325,OYAA,LTBA,LFPG
9326,OYAA,LTBA,EDDM
9327,OYAA,LTBA,EBBR
9328,OYAA,LTBA,LIPZ
9329,OYAA,LTBA,EHAM
9330,OYAA,LTBA,EDDS
9331,OYAA,LTBA,EDDL
9332,OYAA,LTBA,EDDT
9333,OYAA,LTBA,UUWW
9334,OYAA,LTBA,LSZH
9335,OYAA,LTBA,LTFG
9336,OYAA,LTBA,LTCS
9337,OYAA,LTBA,LTDA
9338,OYAA,LTBA,LEMG
9339,OYAA,LTBA,LTCO
9340,OYAA,LTBA,LTCP
9341,OYAA,LTBA,LTCN
9342,OYAA,LTBA,GMMN
9343,OYAA,LTBA,LIMJ
9344,OYAA,LTBA,LEVC
9345,OYAA,LTBA,ULLI
9346,OYAA,LTBA,LFBO
9347,OYAA,LTBA,EKBI
9348,OYAA,LTBA,EDDW
9349,OYAA,LTBA,LFML
9350,OYAA,LTBA,EVRA
9351,OYAA,LTBA,EDDG
9352,OYAA,LTBA,LIRN
9353,OYAA,LTBA,LPPT
9354,OYAA,LTBA,EDDP
9355,LTAC,LTBA,OMDB
9356,LTAC,LTBA,UBBB
9357,LTAC,LTBA,OJAI
9358,LTAC,LTBA,OTHH
9359,LTAC,LTBA,ZGGG
9360,LTAC,LTBA,WSSS
9361,LTAC,LTBA,VTBS
9362,LTAC,LTBA,RKSI
9363,LTAC,LTBA,UCFM
9364,LTAC,LTBA,RJBB
9365,LTAC,LTBA,FAOR
9366,LTAC,LTBA,OEJN
9367,LTAC,LTBA,LLBG
9368,LTAC,LTBA,RJAA
9369,LTAC,LTBA,OKBK
9370,LTAC,LTBA,OIIE
9371,LTAC,LTBA,OERK
9372,LTAC,LTBA,WMKK
9373,LTAC,LTBA,LTAJ
9374,LTAC,LTBA,HEGN
9375,LTAC,LTBA,OLBA
9376,LTAC,LTBA,UTAA
9377,LTAC,LTBA,EDDF
9378,LTAC,LTBA,LTCG
9379,LTAC,LTBA,LTFH
9380,LTAC,LTBA,LTCJ
9381,LTAC,LTBA,LTAF
9382,LTAC,LTBA,LTAN
9383,LTAC,LTBA,LTFE
9384,LTAC,LTBA,LTAI
9385,LTAC,LTBA,LTAT
9386,LTAC,LTBA,LTBS
9387,LTAC,LTBA,LTAY
9388,LTAC,LTBA,LTCA
9389,LTAC,LTBA,HECA
9390,LTAC,LTBA,LTCI
9391,LTAC,LTBA,LTAU
9392,LTAC,LTBA,EGKK
9393,LTAC,LTBA,LTBJ
9394,LTAC,LTBA,LTAR
9395,LTAC,LTBA,UGTB
9396,LTAC,LTBA,LQSA
9397,LTAC,LTBA,LTAZ
9398,LTAC,LTBA,LTCC
9399,LTAC,LTBA,LTCE
9400,LTAC,LTBA,LYBE
9401,LTAC,LTBA,LHBP
9402,LTAC,LTBA,KJFK
9403,LTAC,LTBA,LBSF
9404,LTAC,LTBA,LATI
9405,LTAC,LTBA,EIDW
9406,LTAC,LTBA,BKPR
9407,LTAC,LTBA,LFPG
9408,LTAC,LTBA,EDDK
9409,LTAC,LTBA,LWSK
9410,LTAC,LTBA,LGAV
9411,LTAC,LTBA,LUKK
9412,LTAC,LTBA,UKOO
9413,LTAC,LTBA,EDDM
9414,LTAC,LTBA,LROP
9415,LTAC,LTBA,LEMD
9416,LTAC,LTBA,EDDV
9417,LTAC,LTBA,EBBR
9418,LTAC,LTBA,UKBB
9419,LTAC,LTBA,VHHH
9420,LTAC,LTBA,LICC
9421,LTAC,LTBA,LGTS
9422,LTAC,LTBA,LIMC
9423,LTAC,LTBA,EGCC
9424,LTAC,LTBA,LOWW
9425,LTAC,LTBA,EGBB
9426,LTAC,LTBA,LIPZ
9427,LTAC,LTBA,LSGG
9428,LTAC,LTBA,ESSA
9429,LTAC,LTBA,EKCH
9430,LTAC,LTBA,LIRF
9431,LTAC,LTBA,EHAM
9432,LTAC,LTBA,EDDS
9433,LTAC,LTBA,EDDL
9434,LTAC,LTBA,EGPH
9435,LTAC,LTBA,EGLL
9436,LTAC,LTBA,EDDT
9437,LTAC,LTBA,UUWW
9438,LTAC,LTBA,DAAG
9439,LTAC,LTBA,LSZH
9440,LTAC,LTBA,EDDH
9441,LTAC,LTBA,LFMN
9442,LTAC,LTBA,DTTA
9443,LTAC,LTBA,ENGM
9444,LTAC,LTBA,EDDN
9445,LTAC,LTBA,LIPE
9446,LTAC,LTBA,LEBL
9447,LTAC,LTBA,LEBB
9448,LTAC,LTBA,EFHK
9449,LTAC,LTBA,LFLL
9450,LTAC,LTBA,ESGG
9451,LTAC,LTBA,LDZA
9452,LTAC,LTBA,LFSB
9453,LTAC,LTBA,LKPR
9454,LTAC,LTBA,ELLX
9455,LTAC,LTBA,LTCU
9456,LTAC,LTBA,LTCT
9457,LTAC,LTBA,LTCM
9458,LTAC,LTBA,SBGR
9459,LTAC,LTBA,LTFG
9460,LTAC,LTBA,LTCS
9461,LTAC,LTBA,LTDA
9462,LTAC,LTBA,LEMG
9463,LTAC,LTBA,LTCO
9464,LTAC,LTBA,LTCP
9465,LTAC,LTBA,LTCN
9466,LTAC,LTBA,GMMN
9467,LTAC,LTBA,LIMJ
9468,LTAC,LTBA,LEVC
9469,LTAC,LTBA,ULLI
9470,LTAC,LTBA,LFBO
9471,LTAC,LTBA,EKBI
9472,LTAC,LTBA,EDDW
9473,LTAC,LTBA,LFML
9474,LTAC,LTBA,EVRA
9475,LTAC,LTBA,EDDG
9476,LTAC,LTBA,LIRN
9477,LTAC,LTBA,LPPT
9478,LTAC,LTBA,EDDP
9479,LTAC,LTBA,EHRD
9480,LTAC,LTBA,LOWS
9481,LTAC,LTBA,EPWA
9482,LTAC,LTBA,LJLJ
9483,LTAC,LTBA,LTFC
9484,LTAC,LTBA,DAOO
9485,LTAC,LTBA,LTAL
9486,LTAC,LTBA,LYPG
9487,LTAC,LTBA,KLAX
9488,LTAC,LTBA,LBWN
9489,LTAC,LTBA,LMML
9490,LTAC,LTBA,EDNY
9491,LTAC,LTBA,KIAH
9492,LTAC,LTBA,UGSB
9493,LTAC,LTBA,KBOS
9494,LTAC,LTBA,KIAD
9495,LTAC,LTBA,KORD
9496,LTAC,LTBA,LTCD
9497,LTAC,LTBA,FZAA
9498,LTAC,LTBA,CYUL
9499,LTAC,LTBA,LIMF
9500,LTAC,LTBA,LTCF
9501,LTAC,LTBA,LTCV
9502,LTAC,LTBA,DGAA
9503,LTAC,LTBA,DBBB
9504,LTAC,LTBA,LTCR
9505,LTAC,LTBA,OEMA
9506,LTAC,LTBA,LTCK
9507,LTAC,LTBA,DNMM
9508,LTAC,LTBA,DRRN
9509,LTAC,LTBA,FKYS
9510,LTAC,LTBA,HTKJ
9511,LTAC,LTBA,HKJK
9512,LTAC,LTBA,VGHS
9513,LTAC,LTBA,HRYR
9514,LTAC,LTBA,UACC
9515,LTAC,LTBA,HTDA
9516,LTAC,LTBA,VABB
9517,LTAC,LTBA,HAAB
9518,LTAC,LTBA,OOMS
9519,LTAC,LTBA,VIDP
9520,LTAC,LTBA,UNNT
9521,LTAC,LTBA,UCFO
9522,LTAC,LTBA,OMAA
9523,LTAC,LTBA,OPRN
9524,LTAC,LTBA,OPKC
9525,LTAC,LTBA,OBBI
9526,LTAC,LTBA,UAAA
9527,LTAC,LTBA,VNKT
9528,LTAC,LTBA,HSSS
9529,LTAC,LTBA,OEDF
9530,LTAC,LTBA,OIMM
9531,LTAC,LTBA,OISS
9532,LTAC,LTBA,LTBZ
9533,LTAC,LTBA,UWKD
9534,LTAC,LTBA,OICC
9535,LTAC,LTBA,LTAP
9536,LTAC,LTBA,UTTT
9537,LTAC,LTBA,USSS
9538,LTAC,LTBA,ORSU
9539,LTAC,LTBA,ORER
9540,LTAC,LTBA,OITT
9541,LTAC,LTBA,UWUU
9542,LTAC,LTBA,URSS
9543,LTAC,LTBA,ZBAA
9544,LTAC,LTBA,URRR
9545,LTAC,LTBA,HEBA
9546,LTAC,LTBA,GQNN
9547,LTAC,LTBA,UBBN
9548,LTAC,LTBA,HESH
9549,LTAC,LTBA,ZSPD
9550,LTAC,LTFJ,EDDM
9551,LTAC,LTFJ,LTAU
9552,LTAC,LTFJ,LTAF
9553,LTAC,LTFJ,LTCG
9554,LTAC,LTFJ,LTAJ
9555,LTAC,LTFJ,LFPG
9556,LTAC,LTFJ,LTAI
9557,LTAC,LTFJ,LTFE
9558,LTAC,LTFJ,LTBS
9559,LTAC,LTFJ,LTBJ
9560,LTAC,LTFJ,LTAN
9561,LTAC,LTFJ,LTCC
9562,LTAC,LTFJ,LTFH
9563,LTAC,LTFJ,LTCI
9564,LTAC,LTFJ,LTCA
9565,LTAC,LTFJ,LQSA
9566,LTAC,LTFJ,LTCE
9567,LTAC,LTFJ,LTCV
9568,LTAC,LTFJ,EGKK
9569,LTAC,LTFJ,EHAM
9570,LTAC,LTFJ,EDDF
9571,LTAC,LTFJ,LTCR
9572,LTAC,LTFJ,EBBR
9573,LTAC,LTFJ,LTCF
9574,LTAC,LTFJ,EDDL
9575,LTAC,LTFJ,LIMC
9576,LTAC,LTFJ,LTAR
9577,LTAC,LTFJ,EDDT
9578,LTAC,LTFJ,LOWW
9579,LTAC,LTFJ,LTFD
9580,LTAC,LTFJ,LTDA
9581,LTAC,LTFJ,UGTB
9582,LTAC,LTFJ,OIIE
9583,LTAC,LTFJ,OKBK
9584,LTAC,LTFJ,URWA
9585,LTAC,LTBJ,LTBA
9586,LTAC,LTBJ,LTFJ
9587,LTAC,LTCC,LTBA
9588,LTAC,LTCC,LTFJ
9589,LTAC,LTCE,LTBA
9590,LTAC,LTCE,LTFJ
9591,LTAC,LTCG,LTBA
9592,LTAC,LTCG,LTFJ
9593,LTAC,LTCG,OEGS
9594,LTAC,LTFE,LTBA
9595,LTAC,LTFE,LTFJ
9596,LTAC,LTAI,LTBA
9597,LTAC,LTAI,UUWW
9598,LTAC,LTAI,LTFJ
9599,LTAC,LTAI,ESTA
9600,LTAC,LTAI,EKCH
9601,LTAC,LTAI,UWUU
9602,LTAC,LTAI,ULLI
9603,LTAC,LTAF,LTBA
9604,LTAC,LTFH,LTBA
9605,LTAC,LTFH,LTFJ
9606,LTAC,LTCI,LTBA
9607,LTAC,LTCI,LTFJ
9608,LTAC,LTAJ,LTBA
9609,LTAC,LTCV,LTBA
9610,LTAC,LTCS,LTBA
9611,LTAC,EDDF,LTBA
9612,FOOL,LTBA,LLBG
9613,FOOL,LTBA,OLBA
9614,FOOL,LTBA,LTCG
9615,FOOL,LTBA,LTAC
9616,FOOL,LTBA,LTAF
9617,FOOL,LTBA,LTFE
9618,FOOL,LTBA,LTAI
9619,FOOL,LTBA,LTCI
9620,FOOL,LTBA,LTAU
9621,FOOL,LTBA,EGKK
9622,FOOL,LTBA,LTBJ
9623,FOOL,LTBA,UGTB
9624,FOOL,LTBA,LQSA
9625,FOOL,LTBA,LTAZ
9626,FOOL,LTBA,LHBP
9627,FOOL,LTBA,KJFK
9628,FOOL,LTBA,EIDW
9629,FOOL,LTBA,LFPG
9630,FOOL,LTBA,LGAV
9631,FOOL,LTBA,LEMD
9632,FOOL,LTBA,EGCC
9633,FOOL,LTBA,ESSA
9634,FOOL,LTBA,LIRF
9635,FOOL,LTBA,EGPH
9636,FOOL,LTBA,EGLL
9637,FOOL,LTBA,DAAG
9638,FOOL,LTBA,DTTA
9639,FOOL,LTBA,ENGM
9640,FOOL,LTBA,LEBL
9641,FOOL,LTBA,EFHK
9642,FOOL,LTBA,ESGG
9643,FOOL,LTBA,LOWS
9644,FOOL,LTBA,EPWA
9645,FOOL,LTBA,LJLJ
9646,FOOL,LTBA,LTFC
9647,FOOL,LTBA,DAOO
9648,FOOL,LTBA,LTAL
9649,FOOL,LTBA,LYPG
9650,FOOL,LTBA,KLAX
9651,FOOL,LTBA,LBWN
9652,FOOL,LTBA,LMML
9653,FOOL,LTBA,EDNY
9654,FOOL,LTBA,KIAH
9655,FOOL,LTBA,UGSB
9656,FOOL,LTBA,KBOS
9657,FOOL,LTBA,KIAD
9658,FOOL,LTBA,KORD
9659,FOOL,LTBA,LTCD
9660,FOOL,LTBA,FZAA
9661,FOOL,LTBA,CYUL
9662,KLAX,LTBA,OMDB
9663,KLAX,LTBA,VTBS
9664,KLAX,LTBA,RKSI
9665,KLAX,LTBA,UCFM
9666,KLAX,LTBA,LLBG
9667,KLAX,LTBA,OERK
9668,KLAX,LTBA,EDDF
9669,KLAX,LTBA,LTCG
9670,KLAX,LTBA,LTAC
9671,KLAX,LTBA,LTAF
9672,KLAX,LTBA,LTFE
9673,KLAX,LTBA,LTAI
9674,KLAX,LTBA,LTAT
9675,KLAX,LTBA,LTBS
9676,KLAX,LTBA,LTAY
9677,KLAX,LTBA,LTCA
9678,KLAX,LTBA,HECA
9679,KLAX,LTBA,LTBJ
9680,KLAX,LTBA,LQSA
9681,KLAX,LTBA,LTAZ
9682,KLAX,LTBA,LYBE
9683,KLAX,LTBA,LHBP
9684,KLAX,LTBA,KJFK
9685,KLAX,LTBA,LBSF
9686,KLAX,LTBA,LATI
9687,KLAX,LTBA,BKPR
9688,KLAX,LTBA,LFPG
9689,KLAX,LTBA,LWSK
9690,KLAX,LTBA,LGAV
9691,KLAX,LTBA,UKOO
9692,KLAX,LTBA,EDDM
9693,KLAX,LTBA,LROP
9694,KLAX,LTBA,LEMD
9695,KLAX,LTBA,EBBR
9696,KLAX,LTBA,UKBB
9697,KLAX,LTBA,LGTS
9698,KLAX,LTBA,LOWW
9699,KLAX,LTBA,LSGG
9700,KLAX,LTBA,EHAM
9701,KLAX,LTBA,EDDS
9702,KLAX,LTBA,EDDL
9703,KLAX,LTBA,EGLL
9704,KLAX,LTBA,EDDT
9705,KLAX,LTBA,EDDH
9706,KLAX,LTBA,LDZA
9707,KLAX,LTBA,DRRN
9708,KLAX,LTBA,FKYS
9709,KLAX,LTBA,HTKJ
9710,KLAX,LTBA,HKJK
9711,KLAX,LTBA,VGHS
9712,KLAX,LTBA,HRYR
9713,KLAX,LTBA,UACC
9714,KLAX,LTBA,HTDA
9715,KLAX,LTBA,VABB
9716,KLAX,LTBA,HAAB
9717,KLAX,LTBA,OOMS
9718,KLAX,LTBA,VIDP
9719,KLAX,LTBA,UNNT
9720,ORMM,LTBA,LLBG
9721,ORMM,LTBA,OLBA
9722,ORMM,LTBA,LTCG
9723,ORMM,LTBA,LTAC
9724,ORMM,LTBA,LTAF
9725,ORMM,LTBA,LTFE
9726,ORMM,LTBA,LTAI
9727,ORMM,LTBA,LTCI
9728,ORMM,LTBA,LTAU
9729,ORMM,LTBA,EGKK
9730,ORMM,LTBA,LTBJ
9731,ORMM,LTBA,UGTB
9732,ORMM,LTBA,LQSA
9733,ORMM,LTBA,LTAZ
9734,ORMM,LTBA,KJFK
9735,ORMM,LTBA,EIDW
9736,ORMM,LTBA,LFPG
9737,ORMM,LTBA,LGAV
9738,ORMM,LTBA,LEMD
9739,ORMM,LTBA,EGCC
9740,ORMM,LTBA,ESSA
9741,ORMM,LTBA,LIRF
9742,ORMM,LTBA,EHAM
9743,ORMM,LTBA,EGPH
9744,ORMM,LTBA,EGLL
9745,ORMM,LTBA,DAAG
9746,ORMM,LTBA,DTTA
9747,ORMM,LTBA,ENGM
9748,ORMM,LTBA,LEBL
9749,ORMM,LTBA,EFHK
9750,ORMM,LTBA,LFLL
9751,ORMM,LTBA,ESGG
9752,ORMM,LTBA,LOWS
9753,ORMM,LTBA,EPWA
9754,ORMM,LTBA,LJLJ
9755,ORMM,LTBA,LTFC
9756,ORMM,LTBA,DAOO
9757,ORMM,LTBA,LTAL
9758,ORMM,LTBA,LYPG
9759,ORMM,LTBA,KLAX
9760,ORMM,LTBA,LBWN
9761,ORMM,LTBA,LMML
9762,ORMM,LTBA,EDNY
9763,ORMM,LTBA,KIAH
9764,ORMM,LTBA,UGSB
9765,ORMM,LTBA,KBOS
9766,ORMM,LTBA,KIAD
9767,ORMM,LTBA,KORD
9768,ORMM,LTBA,LTCD
9769,ORMM,LTBA,FZAA
9770,ORMM,LTBA,CYUL
9771,HUEN,LTBA,OEJN
9772,HUEN,LTBA,LLBG
9773,HUEN,LTBA,LTAJ
9774,HUEN,LTBA,OLBA
9775,HUEN,LTBA,EDDF
9776,HUEN,LTBA,LTAC
9777,HUEN,LTBA,LTAF
9778,HUEN,LTBA,LTAN
9779,HUEN,LTBA,LTAI
9780,HUEN,LTBA,LTBS
9781,HUEN,LTBA,LTAU
9782,HUEN,LTBA,LTBJ
9783,HUEN,LTBA,LQSA
9784,HUEN,LTBA,LHBP
9785,HUEN,LTBA,EIDW
9786,HUEN,LTBA,LFPG
9787,HUEN,LTBA,LGAV
9788,HUEN,LTBA,EDDM
9789,HUEN,LTBA,EBBR
9790,HUEN,LTBA,LIMC
9791,HUEN,LTBA,EGCC
9792,HUEN,LTBA,LOWW
9793,HUEN,LTBA,LIPZ
9794,HUEN,LTBA,LIRF
9795,HUEN,LTBA,EHAM
9796,HUEN,LTBA,EDDS
9797,HUEN,LTBA,EDDL
9798,HUEN,LTBA,EGPH
9799,HUEN,LTBA,EDDT
9800,HUEN,LTBA,UUWW
9801,HUEN,LTBA,LSZH
9802,HUEN,LTBA,EDDH
9803,HUEN,LTBA,LEVC
9804,HUEN,LTBA,ULLI
9805,HUEN,LTBA,LFBO
9806,HUEN,LTBA,EKBI
9807,HUEN,LTBA,EDDW
9808,HUEN,LTBA,LFML
9809,HUEN,LTBA,EVRA
9810,HUEN,LTBA,EDDG
9811,HUEN,LTBA,LIRN
9812,HUEN,LTBA,LPPT
9813,HUEN,LTBA,EDDP
9814,HUEN,LTBA,EHRD
9815,HUEN,LTBA,LOWS
9816,HUEN,LTBA,EPWA
9817,HUEN,LTBA,LJLJ
9818,HUEN,LTBA,LTFC
9819,HUEN,LTBA,DAOO
9820,HUEN,LTBA,LTAL
9821,HUEN,LTBA,LYPG
9822,HUEN,LTBA,KLAX
9823,HUEN,LTBA,LBWN
9824,HUEN,LTBA,LMML
9825,HUEN,LTBA,EDNY
9826,HUEN,LTBA,KIAH
9827,OETF,LTBA,OEJN
9828,OETF,LTBA,OKBK
9829,OETF,LTBA,OIIE
9830,OETF,LTBA,LTAJ
9831,OETF,LTBA,LTAC
9832,OETF,LTBA,LTAF
9833,OETF,LTBA,LTFE
9834,OETF,LTBA,LTAI
9835,OETF,LTBA,LTBS
9836,OETF,LTBA,LTAU
9837,OETF,LTBA,EGKK
9838,OETF,LTBA,LTBJ
9839,OETF,LTBA,LFPG
9840,OETF,LTBA,EHAM
9841,OETF,LTBA,EDDL
9842,OETF,LTBA,UUWW
9843,OETF,LTBA,LFSB
9844,OETF,LTBA,LKPR
9845,OETF,LTBA,ELLX
9846,OETF,LTBA,LTCU
9847,OETF,LTBA,LTCT
9848,OETF,LTBA,LTCM
9849,OETF,LTBA,SBGR
9850,OETF,LTBA,LTFG
9851,OETF,LTBA,LTCS
9852,OETF,LTBA,LTDA
9853,OETF,LTBA,LEMG
9854,OETF,LTBA,LTCO
9855,OETF,LTBA,LTCP
9856,OETF,LTBA,LTCN
9857,OETF,LTBA,GMMN
9858,OETF,LTBA,LIMJ
9859,OETF,LTBA,LEVC
9860,OETF,LTBA,ULLI
9861,OETF,LTBA,LFBO
9862,OETF,LTBA,EKBI
9863,OETF,LTBA,EDDW
9864,OETF,LTBA,LFML
9865,VNKT,LTBA,UBBB
